"term","estimate","std.error","X2.5..","X97.5..","bias","rmse","coverage","method","sim_id","missing_type"
"V2",0.206484783455625,0.058828834655495,0.0908983684443643,0.322071198466886,0.00648478345562528,1.04742116961075,1,"multiple",21,"MAR_0.1"
"V3",0.198231937752278,0.0597891718120423,0.0807584136538068,0.31570546185075,-0.00176806224772177,1.04742116961075,1,"multiple",21,"MAR_0.1"
"V4",0.190357922105628,0.0617744823684901,0.0689818918539595,0.311733952357297,-0.0096420778943718,1.04742116961075,1,"multiple",21,"MAR_0.1"
"(Intercept)",-0.0381690452008723,0.0471409688505511,-0.130790111910221,0.0544520215084761,-0.0381690452008723,1.04726599822726,1,"vae",21,"MAR_0.1"
"V1",0.12602193881723,0.0553752257059421,0.0172224678005174,0.234821409833943,-0.0739780611827701,1.04726599822726,1,"vae",21,"MAR_0.1"
"V2",0.203884907144351,0.0588667118314825,0.0882254759436704,0.319544338345031,0.00388490714435065,1.04726599822726,1,"vae",21,"MAR_0.1"
"V3",0.199194808238856,0.0597740616913643,0.0817526450759358,0.316636971401776,-0.000805191761144058,1.04726599822726,1,"vae",21,"MAR_0.1"
"V4",0.194911981386205,0.0616499853903506,0.0737840633840854,0.316039899388324,-0.00508801861379531,1.04726599822726,1,"vae",21,"MAR_0.1"
"(Intercept)",-0.0336503330358244,0.047037929990835,-0.126068952291671,0.0587682862200218,-0.0336503330358244,1.0448794529035,1,"single",21,"MAR_0.25"
"V1",0.126472654307615,0.0553065039942108,0.0178082055104674,0.235137103104762,-0.0735273456923851,1.0448794529035,1,"single",21,"MAR_0.25"
"V2",0.215684868046743,0.0584030691294945,0.100936387186653,0.330433348906834,0.0156848680467434,1.0448794529035,1,"single",21,"MAR_0.25"
"V3",0.196570428055398,0.0596091384966351,0.0794523007066195,0.313688555404176,-0.00342957194460247,1.0448794529035,1,"single",21,"MAR_0.25"
"V4",0.194748666547124,0.0614275091271353,0.0740578627859499,0.315439470308299,-0.00525133345287551,1.0448794529035,1,"single",21,"MAR_0.25"
"(Intercept)",-0.0352028862168619,0.0471134298529504,-0.127771067435321,0.0573652950015968,-0.0352028862168619,1.046042173022,1,"multiple",21,"MAR_0.25"
"V1",0.123066347572058,0.0556838017038198,0.0136559008500671,0.232476794294049,-0.076933652427942,1.046042173022,1,"multiple",21,"MAR_0.25"
"V2",0.203856089944791,0.0590555188574271,0.0878102992685394,0.319901880621042,0.00385608994479064,1.046042173022,1,"multiple",21,"MAR_0.25"
"V3",0.201572835631107,0.0604592415182244,0.0827415410056931,0.320404130256522,0.0015728356311073,1.046042173022,1,"multiple",21,"MAR_0.25"
"V4",0.197299318081767,0.0616848699516151,0.0761006938520692,0.318497942311464,-0.00270068191823344,1.046042173022,1,"multiple",21,"MAR_0.25"
"(Intercept)",-0.0337301778885463,0.0470378446981923,-0.126148629564138,0.0586882737870455,-0.0337301778885463,1.04492803764622,1,"vae",21,"MAR_0.25"
"V1",0.126540909599758,0.055309808128545,0.0178699689452297,0.235211850254287,-0.0734590904002418,1.04492803764622,1,"vae",21,"MAR_0.25"
"V2",0.215690961268204,0.0584060661132798,0.1009365920303,0.330445330506109,0.0156909612682041,1.04492803764622,1,"vae",21,"MAR_0.25"
"V3",0.196529460456392,0.0596127421868018,0.0794042526925211,0.313654668220262,-0.00347053954360829,1.04492803764622,1,"vae",21,"MAR_0.25"
"V4",0.194695738883896,0.0614305503474374,0.0739989598304156,0.315392517937377,-0.00530426111610371,1.04492803764622,1,"vae",21,"MAR_0.25"
"(Intercept)",-0.0388863446230236,0.0469875968312553,-0.131206070897992,0.0534333816519443,-0.0388863446230236,1.04436874641395,1,"single",21,"MAR_0.5"
"V1",0.109516904667915,0.0554417050237259,0.000586817215491309,0.218446992120339,-0.0904830953320847,1.04436874641395,1,"single",21,"MAR_0.5"
"V2",0.202623971441603,0.0583970283593722,0.0878873592932955,0.31736058358991,0.00262397144160278,1.04436874641395,1,"single",21,"MAR_0.5"
"V3",0.193870358540921,0.0599130818864961,0.0761550529483646,0.311585664133477,-0.00612964145907904,1.04436874641395,1,"single",21,"MAR_0.5"
"V4",0.208810661072828,0.0615772729048252,0.0878256062348872,0.329795715910768,0.00881066107282757,1.04436874641395,1,"single",21,"MAR_0.5"
"(Intercept)",-0.0411246057021325,0.0471222704280767,-0.133711373641238,0.0514621622369729,-0.0411246057021325,1.04492914426963,1,"multiple",21,"MAR_0.5"
"V1",0.120232314120703,0.0561009256008086,0.00993132292622677,0.230533305315179,-0.079767685879297,1.04492914426963,1,"multiple",21,"MAR_0.5"
"V2",0.197648331212201,0.0588618486303398,0.0819849099764492,0.313311752447953,-0.00235166878779897,1.04492914426963,1,"multiple",21,"MAR_0.5"
"V3",0.189209097109986,0.059789085892699,0.0717311660973353,0.306687028122637,-0.0107909028900137,1.04492914426963,1,"multiple",21,"MAR_0.5"
"V4",0.209693715189222,0.061724402403053,0.0884079573016961,0.330979473076747,0.00969371518922155,1.04492914426963,1,"multiple",21,"MAR_0.5"
"(Intercept)",-0.0389609518411534,0.0469887041003479,-0.131282853642993,0.0533609499606861,-0.0389609518411534,1.04447270396073,1,"vae",21,"MAR_0.5"
"V1",0.109763938172399,0.0554371817860241,0.000842737832631193,0.218685138512166,-0.0902360618276014,1.04447270396073,1,"vae",21,"MAR_0.5"
"V2",0.202607748354593,0.0584004640505141,0.0878643858702999,0.317351110838887,0.00260774835459325,1.04447270396073,1,"vae",21,"MAR_0.5"
"V3",0.193887120104814,0.0599182451869857,0.0761616698247223,0.311612570384905,-0.00611287989518625,1.04447270396073,1,"vae",21,"MAR_0.5"
"V4",0.208521861720867,0.0615825032865198,0.0875265303963874,0.329517193045347,0.00852186172086721,1.04447270396073,1,"vae",21,"MAR_0.5"
"(Intercept)",-0.0391570662659379,0.0470977509607438,-0.131693219848711,0.0533790873168352,-0.0391570662659379,1.04655749839918,1,"single",21,"MCAR_0.1"
"V1",0.131417738731927,0.0552697666588157,0.0228254702754753,0.240010007188379,-0.0685822612680727,1.04655749839918,1,"single",21,"MCAR_0.1"
"V2",0.205945670815695,0.0586833323815349,0.0906465376886618,0.321244803942728,0.00594567081569478,1.04655749839918,1,"single",21,"MCAR_0.1"
"V3",0.197542582199512,0.0597508129702301,0.0801460973797312,0.314939067019293,-0.00245741780048803,1.04655749839918,1,"single",21,"MCAR_0.1"
"V4",0.189528214815415,0.0616165945830775,0.0684659020026526,0.310590527628177,-0.0104717851845853,1.04655749839918,1,"single",21,"MCAR_0.1"
"(Intercept)",-0.0402120151128901,0.0471782360466563,-0.132907649254397,0.0524836190286167,-0.0402120151128901,1.04752217345971,1,"multiple",21,"MCAR_0.1"
"V1",0.130217277590293,0.0556152268081579,0.0209389946363697,0.239495560544216,-0.0697827224097072,1.04752217345971,1,"multiple",21,"MCAR_0.1"
"V2",0.207619190059749,0.0587434385998378,0.0922006988946495,0.323037681224849,0.0076191900597494,1.04752217345971,1,"multiple",21,"MCAR_0.1"
"V3",0.197935910673804,0.0598203196726158,0.0804015876156551,0.315470233731953,-0.00206408932619603,1.04752217345971,1,"multiple",21,"MCAR_0.1"
"V4",0.188272171736113,0.0617908715531983,0.0668649244074433,0.309679419064783,-0.0117278282638869,1.04752217345971,1,"multiple",21,"MCAR_0.1"
"(Intercept)",-0.0391577521947395,0.047096550006792,-0.131691546181628,0.0533760417921494,-0.0391577521947395,1.04655013370302,1,"vae",21,"MCAR_0.1"
"V1",0.131718910546509,0.0552632215911814,0.0231395016294503,0.240298319463568,-0.0682810894534911,1.04655013370302,1,"vae",21,"MCAR_0.1"
"V2",0.205849428016086,0.0586823470294879,0.0905522308772162,0.321146625154956,0.00584942801608627,1.04655013370302,1,"vae",21,"MCAR_0.1"
"V3",0.197472110284533,0.0597486507227938,0.0800798737793055,0.31486434678976,-0.00252788971546737,1.04655013370302,1,"vae",21,"MCAR_0.1"
"V4",0.189478477833768,0.0616123472267583,0.0684245100907522,0.310532445576784,-0.0105215221662321,1.04655013370302,1,"vae",21,"MCAR_0.1"
"(Intercept)",-0.0378930791104867,0.0471087478308765,-0.130450838991709,0.0546646807707355,-0.0378930791104867,1.04684143822849,1,"single",21,"MCAR_0.25"
"V1",0.124984168064953,0.05548799240172,0.0159631366538128,0.234005199476094,-0.0750158319350469,1.04684143822849,1,"single",21,"MCAR_0.25"
"V2",0.216170758348258,0.0591177861426862,0.100018024377312,0.332323492319204,0.0161707583482581,1.04684143822849,1,"single",21,"MCAR_0.25"
"V3",0.196905318666504,0.0599955165242045,0.0790280481363464,0.314782589196662,-0.0030946813334958,1.04684143822849,1,"single",21,"MCAR_0.25"
"V4",0.1862158492151,0.0620494127216568,0.0643031491773009,0.308128549252899,-0.0137841507849001,1.04684143822849,1,"single",21,"MCAR_0.25"
"(Intercept)",-0.0383589684542871,0.0473790944177572,-0.131450235397862,0.0547322984892879,-0.0383589684542871,1.0505051866179,1,"multiple",21,"MCAR_0.25"
"V1",0.123294147231554,0.0558862851721225,0.0134864425717073,0.2331018518914,-0.0767058527684462,1.0505051866179,1,"multiple",21,"MCAR_0.25"
"V2",0.205222046646677,0.0591238177546518,0.0890528187213134,0.32139127457204,0.00522204664667686,1.0505051866179,1,"multiple",21,"MCAR_0.25"
"V3",0.198351656947912,0.0611550175565132,0.0781410061707863,0.318562307725037,-0.00164834305208827,1.0505051866179,1,"multiple",21,"MCAR_0.25"
"V4",0.192297334726391,0.0623416216554982,0.0698014917354043,0.314793177717377,-0.00770266527360922,1.0505051866179,1,"multiple",21,"MCAR_0.25"
"(Intercept)",-0.0376690287154532,0.0471101649542374,-0.130229572915295,0.0548915154843891,-0.0376690287154532,1.0468912272929,1,"vae",21,"MCAR_0.25"
"V1",0.125181217715561,0.0554906166325963,0.0161550302995916,0.234207405131531,-0.0748187822844388,1.0468912272929,1,"vae",21,"MCAR_0.25"
"V2",0.216103232269147,0.0591226230047463,0.0999409949864435,0.332265469551851,0.0161032322691472,1.0468912272929,1,"vae",21,"MCAR_0.25"
"V3",0.196702981738197,0.0599974089901231,0.078821992951576,0.314583970524818,-0.00329701826180323,1.0468912272929,1,"vae",21,"MCAR_0.25"
"V4",0.186212091528788,0.0620471327602006,0.0643038710862813,0.308120311971295,-0.013787908471212,1.0468912272929,1,"vae",21,"MCAR_0.25"
"(Intercept)",-0.0361967437378821,0.0470916685555424,-0.128720946805601,0.0563274593298371,-0.0361967437378821,1.04576438033164,1,"single",21,"MCAR_0.5"
"V1",0.140354064049008,0.0554623110807082,0.0313834904753836,0.249324637622632,-0.0596459359509923,1.04576438033164,1,"single",21,"MCAR_0.5"
"V2",0.190396660512224,0.0588517734419886,0.0747665797810733,0.306026741243374,-0.00960333948777611,1.04576438033164,1,"single",21,"MCAR_0.5"
"V3",0.205645281678516,0.0600069491930245,0.0877455486065979,0.323545014750435,0.00564528167851633,1.04576438033164,1,"single",21,"MCAR_0.5"
"V4",0.187413318245853,0.0621130223819106,0.0653756399836051,0.3094509965081,-0.0125866817541473,1.04576438033164,1,"single",21,"MCAR_0.5"
"(Intercept)",-0.0374541924244206,0.047371794790238,-0.130530149335009,0.0556217644861679,-0.0374541924244206,1.05160449938983,1,"multiple",21,"MCAR_0.5"
"V1",0.138274885540736,0.0562649330143397,0.0277000827566175,0.248849688324855,-0.0617251144592639,1.05160449938983,1,"multiple",21,"MCAR_0.5"
"V2",0.184666143124137,0.0594162581058261,0.0679074650079331,0.301424821240342,-0.0153338568758625,1.05160449938983,1,"multiple",21,"MCAR_0.5"
"V3",0.201879573549482,0.0607270525972145,0.082542727084573,0.32121642001439,0.00187957354948159,1.05160449938983,1,"multiple",21,"MCAR_0.5"
"V4",0.193192466779561,0.0626623549310661,0.0700571943219621,0.316327739237159,-0.00680753322043928,1.05160449938983,1,"multiple",21,"MCAR_0.5"
"(Intercept)",-0.0362291261806596,0.0470984077513597,-0.128766570204612,0.0563083178432933,-0.0362291261806596,1.04576084132225,1,"vae",21,"MCAR_0.5"
"V1",0.140583882052096,0.0554725015013434,0.0315932866661825,0.249574477438009,-0.0594161179479042,1.04576084132225,1,"vae",21,"MCAR_0.5"
"V2",0.189663571236777,0.058850953004537,0.0740351024748704,0.305292039998683,-0.0103364287632232,1.04576084132225,1,"vae",21,"MCAR_0.5"
"V3",0.205927318097984,0.0600223634174888,0.0879972996512166,0.323857336544752,0.00592731809798405,1.04576084132225,1,"vae",21,"MCAR_0.5"
"V4",0.187216895763523,0.0621279587632234,0.0651498709773558,0.30928392054969,-0.0127831042364771,1.04576084132225,1,"vae",21,"MCAR_0.5"
"(Intercept)",-0.0381819273943949,0.0471402659706577,-0.130801613107827,0.0544377583190367,-0.0381819273943949,1.04725932600032,1,"single",22,"MAR_0.1"
"V1",0.125982133203403,0.0553752350099363,0.0171826439065003,0.234781622500306,-0.0740178667965971,1.04725932600032,1,"single",22,"MAR_0.1"
"V2",0.203908404991182,0.0588659388785816,0.0882504924636203,0.319566317518743,0.0039084049911815,1.04725932600032,1,"single",22,"MAR_0.1"
"V3",0.199170927125112,0.0597733257316725,0.0817302099522382,0.316611644297987,-0.000829072874887538,1.04725932600032,1,"single",22,"MAR_0.1"
"V4",0.19499113714429,0.0616490104119061,0.0738651347486119,0.316117139539969,-0.00500886285570951,1.04725932600032,1,"single",22,"MAR_0.1"
"(Intercept)",-0.0384690636743436,0.0471682734184575,-0.131144776172818,0.0542066488241306,-0.0384690636743436,1.04789906859186,1,"multiple",22,"MAR_0.1"
"V1",0.128893354486802,0.0553611805994449,0.0201198247506366,0.237666884222967,-0.071106645513198,1.04789906859186,1,"multiple",22,"MAR_0.1"
"V2",0.207990093999546,0.0588227989305287,0.0924157142585494,0.323564473740543,0.0079900939995462,1.04789906859186,1,"multiple",22,"MAR_0.1"
"V3",0.201023674008008,0.0597674061559583,0.0835932683836249,0.318454079632392,0.00102367400800837,1.04789906859186,1,"multiple",22,"MAR_0.1"
"V4",0.182320599004348,0.0617745276141245,0.0609406681275157,0.30370052988118,-0.0176794009956521,1.04789906859186,1,"multiple",22,"MAR_0.1"
"(Intercept)",-0.038189874944259,0.0471402765652648,-0.130809581473635,0.0544298315851176,-0.038189874944259,1.04725939288978,1,"vae",22,"MAR_0.1"
"V1",0.125980923300419,0.0553754367000754,0.017181037729187,0.234780808871652,-0.0740190766995807,1.04725939288978,1,"vae",22,"MAR_0.1"
"V2",0.203931242662675,0.0588659986766106,0.0882732126458603,0.31958927267949,0.0039312426626749,1.04725939288978,1,"vae",22,"MAR_0.1"
"V3",0.199210521780587,0.0597729970414832,0.0817704504076763,0.316650593153498,-0.000789478219412754,1.04725939288978,1,"vae",22,"MAR_0.1"
"V4",0.194924663369176,0.061650277949245,0.0737961705567054,0.316053156181647,-0.00507533663082387,1.04725939288978,1,"vae",22,"MAR_0.1"
"(Intercept)",-0.0336503330358244,0.047037929990835,-0.126068952291671,0.0587682862200218,-0.0336503330358244,1.0448794529035,1,"single",22,"MAR_0.25"
"V1",0.126472654307615,0.0553065039942108,0.0178082055104674,0.235137103104762,-0.0735273456923851,1.0448794529035,1,"single",22,"MAR_0.25"
"V2",0.215684868046743,0.0584030691294945,0.100936387186653,0.330433348906834,0.0156848680467434,1.0448794529035,1,"single",22,"MAR_0.25"
"V3",0.196570428055398,0.0596091384966351,0.0794523007066195,0.313688555404176,-0.00342957194460247,1.0448794529035,1,"single",22,"MAR_0.25"
"V4",0.194748666547124,0.0614275091271353,0.0740578627859499,0.315439470308299,-0.00525133345287551,1.0448794529035,1,"single",22,"MAR_0.25"
"(Intercept)",-0.0362441987871635,0.0472238594961559,-0.129030023056885,0.0565416254825576,-0.0362441987871635,1.04747871694904,1,"multiple",22,"MAR_0.25"
"V1",0.122686389436586,0.0559183003386494,0.0128132513203939,0.232559527552778,-0.0773136105634141,1.04747871694904,1,"multiple",22,"MAR_0.25"
"V2",0.201783694990936,0.0596288627144455,0.0845826708543366,0.318984719127534,0.00178369499093553,1.04747871694904,1,"multiple",22,"MAR_0.25"
"V3",0.205380264622127,0.0602411082772281,0.086999078336977,0.323761450907276,0.00538026462212665,1.04747871694904,1,"multiple",22,"MAR_0.25"
"V4",0.196380296210844,0.0618758868771842,0.0748033673015955,0.317957225120092,-0.00361970378915638,1.04747871694904,1,"multiple",22,"MAR_0.25"
"(Intercept)",-0.0336563570753758,0.0470398500452202,-0.126078748792621,0.0587660346418693,-0.0336563570753758,1.04497706557351,1,"vae",22,"MAR_0.25"
"V1",0.126661094319305,0.0553092099999354,0.0179913288487239,0.235330859789887,-0.0733389056806947,1.04497706557351,1,"vae",22,"MAR_0.25"
"V2",0.216057205757509,0.058404460654249,0.10130599087412,0.330808420640897,0.0160572057575085,1.04497706557351,1,"vae",22,"MAR_0.25"
"V3",0.195885202356306,0.059599995023418,0.0787850398110403,0.312985364901571,-0.00411479764369436,1.04497706557351,1,"vae",22,"MAR_0.25"
"V4",0.194811986124974,0.0614349988539282,0.0741064667883282,0.31551750546162,-0.00518801387502572,1.04497706557351,1,"vae",22,"MAR_0.25"
"(Intercept)",-0.0388863446230236,0.0469875968312553,-0.131206070897992,0.0534333816519443,-0.0388863446230236,1.04436874641395,1,"single",22,"MAR_0.5"
"V1",0.109516904667915,0.0554417050237259,0.000586817215491309,0.218446992120339,-0.0904830953320847,1.04436874641395,1,"single",22,"MAR_0.5"
"V2",0.202623971441603,0.0583970283593722,0.0878873592932955,0.31736058358991,0.00262397144160278,1.04436874641395,1,"single",22,"MAR_0.5"
"V3",0.193870358540921,0.0599130818864961,0.0761550529483646,0.311585664133477,-0.00612964145907904,1.04436874641395,1,"single",22,"MAR_0.5"
"V4",0.208810661072828,0.0615772729048252,0.0878256062348872,0.329795715910768,0.00881066107282757,1.04436874641395,1,"single",22,"MAR_0.5"
"(Intercept)",-0.0419944203995605,0.0471608765168456,-0.134655831581624,0.0506669907825027,-0.0419944203995605,1.04745841771175,1,"multiple",22,"MAR_0.5"
"V1",0.120691943179499,0.0557925164333719,0.011051244629594,0.230332641729404,-0.079308056820501,1.04745841771175,1,"multiple",22,"MAR_0.5"
"V2",0.199155871390609,0.059022927953301,0.0831749927075417,0.315136750073676,-0.000844128609391231,1.04745841771175,1,"multiple",22,"MAR_0.5"
"V3",0.185623732185229,0.0597762001821762,0.0681758306488476,0.303071633721611,-0.0143762678147709,1.04745841771175,1,"multiple",22,"MAR_0.5"
"V4",0.20729840955866,0.062480663863853,0.0845237875510192,0.330073031566301,0.00729840955865996,1.04745841771175,1,"multiple",22,"MAR_0.5"
"(Intercept)",-0.03890571841153,0.04698720692118,-0.131224678603662,0.053413241780602,-0.03890571841153,1.0443116390867,1,"vae",22,"MAR_0.5"
"V1",0.10940432839494,0.0554383112641831,0.000480908892637782,0.218327747897241,-0.0905956716050605,1.0443116390867,1,"vae",22,"MAR_0.5"
"V2",0.202603405858938,0.0583958880884162,0.0878690340785076,0.317337777639369,0.00260340585893838,1.0443116390867,1,"vae",22,"MAR_0.5"
"V3",0.194100872282201,0.0599111885149735,0.0763892867254088,0.311812457838993,-0.00589912771779939,1.0443116390867,1,"vae",22,"MAR_0.5"
"V4",0.208739268388455,0.0615735593616693,0.0877615098012448,0.329717026975666,0.00873926838845544,1.0443116390867,1,"vae",22,"MAR_0.5"
"(Intercept)",-0.0391570662659379,0.0470977509607438,-0.131693219848711,0.0533790873168352,-0.0391570662659379,1.04655749839918,1,"single",22,"MCAR_0.1"
"V1",0.131417738731927,0.0552697666588157,0.0228254702754753,0.240010007188379,-0.0685822612680727,1.04655749839918,1,"single",22,"MCAR_0.1"
"V2",0.205945670815695,0.0586833323815349,0.0906465376886618,0.321244803942728,0.00594567081569478,1.04655749839918,1,"single",22,"MCAR_0.1"
"V3",0.197542582199512,0.0597508129702301,0.0801460973797312,0.314939067019293,-0.00245741780048803,1.04655749839918,1,"single",22,"MCAR_0.1"
"V4",0.189528214815415,0.0616165945830775,0.0684659020026526,0.310590527628177,-0.0104717851845853,1.04655749839918,1,"single",22,"MCAR_0.1"
"(Intercept)",-0.0391271490484493,0.0471753664718959,-0.131817160693861,0.0535628625969628,-0.0391271490484493,1.04743213860202,1,"multiple",22,"MCAR_0.1"
"V1",0.128894404244204,0.0555368096183567,0.0197720955552195,0.238016712933188,-0.0711055957557963,1.04743213860202,1,"multiple",22,"MCAR_0.1"
"V2",0.206693899139451,0.0587780077595212,0.0912069969788038,0.322180801300099,0.00669389913945115,1.04743213860202,1,"multiple",22,"MCAR_0.1"
"V3",0.198133214482956,0.059813952447333,0.0806114054021504,0.315655023563762,-0.00186678551704389,1.04743213860202,1,"multiple",22,"MCAR_0.1"
"V4",0.19002413893496,0.0617583606650807,0.0686811774095631,0.311367100460357,-0.0099758610650402,1.04743213860202,1,"multiple",22,"MCAR_0.1"
"(Intercept)",-0.0391219743487925,0.0470978080017189,-0.131658240003848,0.0534142913062628,-0.0391219743487925,1.04657699587438,1,"vae",22,"MCAR_0.1"
"V1",0.131417639619086,0.0552690903537686,0.0228266999451438,0.240008579293029,-0.0685823603809136,1.04657699587438,1,"vae",22,"MCAR_0.1"
"V2",0.205902199175812,0.0586834846325223,0.0906027669109118,0.321201631440711,0.00590219917581159,1.04657699587438,1,"vae",22,"MCAR_0.1"
"V3",0.197538943339203,0.0597507897346482,0.0801425041719497,0.314935382506456,-0.00246105666079725,1.04657699587438,1,"vae",22,"MCAR_0.1"
"V4",0.189577616230132,0.0616162611818429,0.0685159584734444,0.31063927398682,-0.0104223837698676,1.04657699587438,1,"vae",22,"MCAR_0.1"
"(Intercept)",-0.0378930791104867,0.0471087478308765,-0.130450838991709,0.0546646807707355,-0.0378930791104867,1.04684143822849,1,"single",22,"MCAR_0.25"
"V1",0.124984168064953,0.05548799240172,0.0159631366538128,0.234005199476094,-0.0750158319350469,1.04684143822849,1,"single",22,"MCAR_0.25"
"V2",0.216170758348258,0.0591177861426862,0.100018024377312,0.332323492319204,0.0161707583482581,1.04684143822849,1,"single",22,"MCAR_0.25"
"V3",0.196905318666504,0.0599955165242045,0.0790280481363464,0.314782589196662,-0.0030946813334958,1.04684143822849,1,"single",22,"MCAR_0.25"
"V4",0.1862158492151,0.0620494127216568,0.0643031491773009,0.308128549252899,-0.0137841507849001,1.04684143822849,1,"single",22,"MCAR_0.25"
"(Intercept)",-0.0371715599252961,0.047622756795383,-0.130745664775123,0.0564025449245312,-0.0371715599252961,1.05255178710754,1,"multiple",22,"MCAR_0.25"
"V1",0.12541343038427,0.0559309049048456,0.0155200955450337,0.235306765223506,-0.0745865696157303,1.05255178710754,1,"multiple",22,"MCAR_0.25"
"V2",0.208124033946756,0.0590949951425023,0.0920138932414121,0.324234174652101,0.00812403394675637,1.05255178710754,1,"multiple",22,"MCAR_0.25"
"V3",0.199056783341077,0.062316072741209,0.0764388702938513,0.321674696388303,-0.000943216658923052,1.05255178710754,1,"multiple",22,"MCAR_0.25"
"V4",0.187272107219776,0.0629014524485913,0.0636531039855016,0.31089111045405,-0.0127278927802242,1.05255178710754,1,"multiple",22,"MCAR_0.25"
"(Intercept)",-0.0380139367942845,0.0471100418327777,-0.130574239089024,0.0545463655004547,-0.0380139367942845,1.04685635795027,1,"vae",22,"MCAR_0.25"
"V1",0.125055362000213,0.0554907603206044,0.0160288922706442,0.234081831729782,-0.0749446379997869,1.04685635795027,1,"vae",22,"MCAR_0.25"
"V2",0.216175252776936,0.0591186176083705,0.100020885168827,0.332329620385046,0.0161752527769364,1.04685635795027,1,"vae",22,"MCAR_0.25"
"V3",0.196673463663916,0.059997822973105,0.0787916614967832,0.314555265831049,-0.00332653633608405,1.04685635795027,1,"vae",22,"MCAR_0.25"
"V4",0.186265194091234,0.062054248537855,0.0643429927965531,0.308187395385914,-0.0137348059087664,1.04685635795027,1,"vae",22,"MCAR_0.25"
"(Intercept)",-0.0361967437378821,0.0470916685555424,-0.128720946805601,0.0563274593298371,-0.0361967437378821,1.04576438033164,1,"single",22,"MCAR_0.5"
"V1",0.140354064049008,0.0554623110807082,0.0313834904753836,0.249324637622632,-0.0596459359509923,1.04576438033164,1,"single",22,"MCAR_0.5"
"V2",0.190396660512224,0.0588517734419886,0.0747665797810733,0.306026741243374,-0.00960333948777611,1.04576438033164,1,"single",22,"MCAR_0.5"
"V3",0.205645281678516,0.0600069491930245,0.0877455486065979,0.323545014750435,0.00564528167851633,1.04576438033164,1,"single",22,"MCAR_0.5"
"V4",0.187413318245853,0.0621130223819106,0.0653756399836051,0.3094509965081,-0.0125866817541473,1.04576438033164,1,"single",22,"MCAR_0.5"
"(Intercept)",-0.0357469090143151,0.0472850043657091,-0.128654365538741,0.0571605475101109,-0.0357469090143151,1.04739155393125,1,"multiple",22,"MCAR_0.5"
"V1",0.135112118819974,0.0560551399417422,0.0249579615892997,0.245266276050648,-0.064887881180026,1.04739155393125,1,"multiple",22,"MCAR_0.5"
"V2",0.191535150916527,0.0593235783847754,0.0749584765157893,0.308111825317264,-0.0084648490834732,1.04739155393125,1,"multiple",22,"MCAR_0.5"
"V3",0.200287686751505,0.0600898710120027,0.0822203218863959,0.318355051616614,0.000287686751504757,1.04739155393125,1,"multiple",22,"MCAR_0.5"
"V4",0.195552538223272,0.0632828158939898,0.0711419632363284,0.319963113210216,-0.004447461776728,1.04739155393125,1,"multiple",22,"MCAR_0.5"
"(Intercept)",-0.0362339527044164,0.0470921016347764,-0.128759006672353,0.0562911012635198,-0.0362339527044164,1.04574557647232,1,"vae",22,"MCAR_0.5"
"V1",0.140480782803387,0.055458625450236,0.0315174506385449,0.249444114968229,-0.059519217196613,1.04574557647232,1,"vae",22,"MCAR_0.5"
"V2",0.190048262094051,0.0588538389561166,0.0744141231068544,0.305682401081247,-0.00995173790594919,1.04574557647232,1,"vae",22,"MCAR_0.5"
"V3",0.205803700895101,0.0600104726265347,0.0878970450937997,0.323710356696402,0.00580370089510083,1.04574557647232,1,"vae",22,"MCAR_0.5"
"V4",0.187451231371979,0.0621177664507818,0.0654042321150619,0.309498230628897,-0.0125487686280206,1.04574557647232,1,"vae",22,"MCAR_0.5"
"(Intercept)",-0.0381819273943949,0.0471402659706577,-0.130801613107827,0.0544377583190367,-0.0381819273943949,1.04725932600032,1,"single",23,"MAR_0.1"
"V1",0.125982133203403,0.0553752350099363,0.0171826439065003,0.234781622500306,-0.0740178667965971,1.04725932600032,1,"single",23,"MAR_0.1"
"V2",0.203908404991182,0.0588659388785816,0.0882504924636203,0.319566317518743,0.0039084049911815,1.04725932600032,1,"single",23,"MAR_0.1"
"V3",0.199170927125112,0.0597733257316725,0.0817302099522382,0.316611644297987,-0.000829072874887538,1.04725932600032,1,"single",23,"MAR_0.1"
"V4",0.19499113714429,0.0616490104119061,0.0738651347486119,0.316117139539969,-0.00500886285570951,1.04725932600032,1,"single",23,"MAR_0.1"
"(Intercept)",-0.0382518139877332,0.0471577128413497,-0.130906749857514,0.0544031218820472,-0.0382518139877332,1.04775400026004,1,"multiple",23,"MAR_0.1"
"V1",0.12795256437357,0.0554134605258043,0.0190761084301441,0.236829020316996,-0.07204743562643,1.04775400026004,1,"multiple",23,"MAR_0.1"
"V2",0.207093882146589,0.0588687329627,0.0914291887733551,0.322758575519823,0.00709388214658915,1.04775400026004,1,"multiple",23,"MAR_0.1"
"V3",0.199371131700277,0.0597642540599641,0.0819469705730265,0.316795292827527,-0.000628868299723334,1.04775400026004,1,"multiple",23,"MAR_0.1"
"V4",0.186471102655087,0.0617161773828271,0.0652077068544207,0.307734498455754,-0.0135288973449129,1.04775400026004,1,"multiple",23,"MAR_0.1"
"(Intercept)",-0.0381992906336955,0.0471398706654433,-0.130818199664095,0.0544196183967038,-0.0381992906336955,1.04726619494804,1,"vae",23,"MAR_0.1"
"V1",0.125970116476753,0.055374572726361,0.0171719284134202,0.234768304540085,-0.0740298835232475,1.04726619494804,1,"vae",23,"MAR_0.1"
